NEW_COD_STUDENT,YEAR,SEMESTER,Course_encode,COURSE_NAME,COURSE_ID
341,2003,1T,463 276 1638 1076 16 1255,MARKETING ESTRATEGICO TEORêA DEL ARTE INGLƒS AVANZADO A TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) LOGêSTICA LABORATORIO DE CONTROLES  INDUSTRIALES ELƒCTRICOS,FIEC03319 ICHE01693 FIEC03046 FIEC00075 FIEC01578 FIEC02121
341,2003,2T,155 1639 462 292,QUêMICA ORGçNICA II INGLƒS BçSICO B MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE,FIEC02105 FIEC03053 FIEC00745 FIEC01099
341,2004,1T,1350 18 807 1785 531,CULTIVO DE PLANCTON DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) ANçLISIS NUMƒRICO (F) FUNDAMENTOS DE AUDITORêA,FIEC04390 FIEC02097 FIEC01545 FIEC04275 ICHE01420
341,2004,2T,172 195 1372 15 1293 986,INGLƒS BçSICO B INGLƒS AVANZADO B FISIOLOG.CRUST.MOLUSCOS PRODUCCIîN II (1997) AUDIT. SIST. INFORMATICO I GEOGRAFêA FêSICA Y AMBIENTAL,ICHE01438 ICHE02675 ICHE03533 FIEC05546 FIEC03079 FIEC05355
344,2001,1T,580 898 137 148 426 722,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216 ICM00901
344,2001,2T,138 65 168 416 428 788,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL ECOL.EDUC.AMB.,ICF00489 ICHE00877 ICHE00885 ICM00604 ICM00646 FIEC03012
344,2002,1T,172 147 197 397 1568 144,INGLƒS BçSICO B TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B INGENIERêA SANITARIA II SISTEMAS DE INFORMACIîN EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICHE01438 ICM00166 FIEC01735 ICHE01065 FIEC05066 FIEC03426
344,2002,2T,461 899 787 216 328 123,ADM. RURAL Y COMERCIALIZACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS TEC.EXP.ORAL Y ESCR. INGLƒS AVANZADO A TEORêA DEL ARTE EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC00299 FIEC04374 FIEC01552 FIEC01800 FIEC04382 ICHE00448
344,2003,1T,1350 463 1567 1076 1060,CULTIVO DE PLANCTON MARKETING ESTRATEGICO ECOLOGêA Y EDUCACIîN AMBIENTAL (B) TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) DIBUJO ARTêSTICO,FIEC04390 FIEC03319 FIEC03459 FIEC00075 FIEC03061
344,2003,2T,1638 462 292 16 1255,INGLƒS AVANZADO A MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE LOGêSTICA LABORATORIO DE CONTROLES  INDUSTRIALES ELƒCTRICOS,FIEC03046 FIEC00745 FIEC01099 FIEC01578 FIEC02121
344,2004,1T,155 1639 460 1293 986,QUêMICA ORGçNICA II INGLƒS BçSICO B MOD:EXTENS.RURAL Y COOPERAT. AUDIT. SIST. INFORMATICO I GEOGRAFêA FêSICA Y AMBIENTAL,FIEC02105 FIEC03053 FIEC00679 FIEC03079 FIEC05355
344,2004,2T,195 193 388 807 1853,INGLƒS AVANZADO B INGLƒS AVANZADO B INGENIERêA SANITARIA II ECOLOGêA Y EDUCACIîN AMBIENTAL (B) PROTECCIONES ELECTRICA (1998),ICHE02675 ICQ00018 FIEC05579 FIEC01545 FIEC05561
344,2005,1T,18 631 531,DISE„O PARA MANUFACTURA RECUPERACION MEJORADA FUNDAMENTOS DE AUDITORêA,FIEC02097 ICHE03541 ICHE01420
344,2005,2T,154 15 1505,DISE„O Y CONTROL DE EMPAQUE PRODUCCIîN II (1997) ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC05306 FIEC05546 FIEC05884
345,2001,1T,898 137 148 426 722,EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04358 ICF00463 ICF00471 ICM00216 ICM00901
345,2001,2T,580 137 65 416 428 193,DERECHO II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,FIEC04341 ICF00463 ICHE00877 ICM00604 ICM00646 ICQ00018
345,2002,1T,580 138 416 428 193,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,FIEC04341 ICF00489 ICM00604 ICM00646 ICQ00018
345,2002,2T,138 168 428 788,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL ECOL.EDUC.AMB.,ICF00489 ICHE00885 ICM00646 FIEC03012
345,2003,2T,297 147 643 899,PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA COMUNICACIîN Y PRESENTACIONES EFECTIVAS,ICM00158 ICM00166 ICM00653 FIEC04374
345,2004,1T,172 1569 1350 787,INGLƒS BçSICO B SISTEMAS DE INFORMACIîN CULTIVO DE PLANCTON TEC.EXP.ORAL Y ESCR.,ICHE01438 FIEC04366 FIEC04390 FIEC01552
345,2004,2T,195 1569 787 397 144,INGLƒS AVANZADO B SISTEMAS DE INFORMACIîN TEC.EXP.ORAL Y ESCR. INGENIERêA SANITARIA II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICHE02675 FIEC04366 FIEC01552 ICHE01065 FIEC03426
345,2005,1T,197 1084 1567 227,INGLƒS BçSICO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3),FIEC01735 FIEC01776 FIEC03459 FIEC05553
345,2005,2T,1638 1076 216 16 986,INGLƒS AVANZADO A TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) INGLƒS AVANZADO A LOGêSTICA GEOGRAFêA FêSICA Y AMBIENTAL,FIEC03046 FIEC00075 FIEC01800 FIEC01578 FIEC05355
345,2006,1T,461 17 807 1639 1076,ADM. RURAL Y COMERCIALIZACIîN PLANEAC.RECURSOS MANUFACTURA (IAPI) ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.),FIEC00299 FIEC05645 FIEC01545 FIEC03053 FIEC00075
345,2006,2T,84 461 292 247,SISTEMAS DISTRIBUIDOS ADM. RURAL Y COMERCIALIZACIîN TEORêA DEL ARTE TRANSFERENCIA DE CALOR II,ICHE02089 FIEC00299 FIEC01099 FMAR04093
345,2007,1T,463 462 328 631 37,MARKETING ESTRATEGICO MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE RECUPERACION MEJORADA LOGêSTICA I,FIEC03319 FIEC00745 FIEC04382 ICHE03541 CELEX00067
345,2007,2T,18 154 15 38,DISE„O PARA MANUFACTURA DISE„O Y CONTROL DE EMPAQUE PRODUCCIîN II (1997) PRODUCCIîN II (1997),FIEC02097 FIEC05306 FIEC05546 CELEX00075
345,2008,1T,15 460 1853 40,PRODUCCIîN II (1997) MOD:EXTENS.RURAL Y COOPERAT. PROTECCIONES ELECTRICA (1998) LOGêSTICA I,FIEC05546 FIEC00679 FIEC05561 CELEX00083
346,2000,1T,580 898 137 148 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216
346,2000,2T,898 416 428 722 193,EDUCACIîN MUSICAL COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I INGLƒS AVANZADO B,FIEC04358 ICM00604 ICM00646 ICM00901 ICQ00018
346,2001,1T,580 138 65 168 643 1084,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO A RECUPERACION MEJORADA TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.),FIEC04341 ICF00489 ICHE00877 ICHE00885 ICM00653 FIEC01776
346,2001,2T,195 197 788 397,INGLƒS AVANZADO B INGLƒS BçSICO B ECOL.EDUC.AMB. INGENIERêA SANITARIA II,ICHE02675 FIEC01735 FIEC03012 ICHE01065
346,2002,1T,172 84 461 276 1568,INGLƒS BçSICO B SISTEMAS DISTRIBUIDOS ADM. RURAL Y COMERCIALIZACIîN TEORêA DEL ARTE SISTEMAS DE INFORMACIîN,ICHE01438 ICHE02089 FIEC00299 ICHE01693 FIEC05066
346,2002,2T,899 62 275 787 531,COMUNICACIîN Y PRESENTACIONES EFECTIVAS INVESTIGACIîN DE OPERACIONES I TEORêA DEL ARTE TEC.EXP.ORAL Y ESCR. FUNDAMENTOS DE AUDITORêA,FIEC04374 ICHE01966 ICHE02709 FIEC01552 ICHE01420
346,2003,1T,1350 463 100 1567 1060 399,CULTIVO DE PLANCTON MARKETING ESTRATEGICO TƒCNICAS DE IMPRESIîN ECOLOGêA Y EDUCACIîN AMBIENTAL (B) DIBUJO ARTêSTICO INGENIERêA SANITARIA II,FIEC04390 FIEC03319 ICHE01982 FIEC03459 FIEC03061 ICHE01545
346,2003,2T,297 1084 281 1638 1255,PATRIMONIO CULTURAL PREHISPçNICO TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) TEORêA DEL ARTE INGLƒS AVANZADO A LABORATORIO DE CONTROLES  INDUSTRIALES ELƒCTRICOS,ICM00158 FIEC01776 ICHE01537 FIEC03046 FIEC02121
346,2004,1T,18 155 154 1639 986 1913,DISE„O PARA MANUFACTURA QUêMICA ORGçNICA II DISE„O Y CONTROL DE EMPAQUE INGLƒS BçSICO B GEOGRAFêA FêSICA Y AMBIENTAL OLEOHIDRAULICA,FIEC02097 FIEC02105 FIEC05306 FIEC03053 FIEC05355 FIEC04333
346,2004,2T,297 14 807 156 15,PATRIMONIO CULTURAL PREHISPçNICO INGENIERêA DE MƒTODOS ECOLOGêA Y EDUCACIîN AMBIENTAL (B) LAB.DE QUêMICA ORGçNICA II PRODUCCIîN II (1997),ICM00158 FIEC05314 FIEC01545 FIEC05322 FIEC05546
347,2000,1T,580 898 137 148 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216
347,2000,2T,580 138 416 428 722,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 ICF00489 ICM00604 ICM00646 ICM00901
347,2001,1T,65 168 147 193 788,INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO A TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS AVANZADO B ECOL.EDUC.AMB.,ICHE00877 ICHE00885 ICM00166 ICQ00018 FIEC03012
347,2001,2T,172 297 197 1084 397 1568,INGLƒS BçSICO B PATRIMONIO CULTURAL PREHISPçNICO INGLƒS BçSICO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) INGENIERêA SANITARIA II SISTEMAS DE INFORMACIîN,ICHE01438 ICM00158 FIEC01735 FIEC01776 ICHE01065 FIEC05066
347,2002,1T,195 461 899 787 276,INGLƒS AVANZADO B ADM. RURAL Y COMERCIALIZACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS TEC.EXP.ORAL Y ESCR. TEORêA DEL ARTE,ICHE02675 FIEC00299 FIEC04374 FIEC01552 ICHE01693
347,2002,2T,281 84 463 1567 1060 531,TEORêA DEL ARTE SISTEMAS DISTRIBUIDOS MARKETING ESTRATEGICO ECOLOGêA Y EDUCACIîN AMBIENTAL (B) DIBUJO ARTêSTICO FUNDAMENTOS DE AUDITORêA,ICHE01537 ICHE02089 FIEC03319 FIEC03459 FIEC03061 ICHE01420
347,2003,1T,1350 62 275 18 1638 1255,CULTIVO DE PLANCTON INVESTIGACIîN DE OPERACIONES I TEORêA DEL ARTE DISE„O PARA MANUFACTURA INGLƒS AVANZADO A LABORATORIO DE CONTROLES  INDUSTRIALES ELƒCTRICOS,FIEC04390 ICHE01966 ICHE02709 FIEC02097 FIEC03046 FIEC02121
347,2003,2T,155 154 14 1639 986 1913,QUêMICA ORGçNICA II DISE„O Y CONTROL DE EMPAQUE INGENIERêA DE MƒTODOS INGLƒS BçSICO B GEOGRAFêA FêSICA Y AMBIENTAL OLEOHIDRAULICA,FIEC02105 FIEC05306 FIEC05314 FIEC03053 FIEC05355 FIEC04333
347,2004,1T,100 807 156 296 399,TƒCNICAS DE IMPRESIîN ECOLOGêA Y EDUCACIîN AMBIENTAL (B) LAB.DE QUêMICA ORGçNICA II TEORêA DEL ARTE INGENIERêA SANITARIA II,ICHE01982 FIEC01545 FIEC05322 FIEC03236 ICHE01545
348,2000,1T,580 898 137 148 426 722,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216 ICM00901
348,2000,2T,580 898 137 65 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICHE00877 ICM00216
348,2001,1T,580 138 416 428 193 397,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B INGENIERêA SANITARIA II,FIEC04341 ICF00489 ICM00604 ICM00646 ICQ00018 ICHE01065
348,2001,2T,580 138 416 428,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 ICF00489 ICM00604 ICM00646
348,2002,1T,168 297 147 643 788,INGLƒS BçSICO A PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA ECOL.EDUC.AMB.,ICHE00885 ICM00158 ICM00166 ICM00653 FIEC03012
348,2002,2T,197 788 144,INGLƒS BçSICO B ECOL.EDUC.AMB. EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC01735 FIEC03012 FIEC03426
348,2003,1T,297 197 899 1568 144,PATRIMONIO CULTURAL PREHISPçNICO INGLƒS BçSICO B COMUNICACIîN Y PRESENTACIONES EFECTIVAS SISTEMAS DE INFORMACIîN EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICM00158 FIEC01735 FIEC04374 FIEC05066 FIEC03426
348,2003,2T,297 461 787 1076 216 328,PATRIMONIO CULTURAL PREHISPçNICO ADM. RURAL Y COMERCIALIZACIîN TEC.EXP.ORAL Y ESCR. TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) INGLƒS AVANZADO A TEORêA DEL ARTE,ICM00158 FIEC00299 FIEC01552 FIEC00075 FIEC01800 FIEC04382
348,2004,1T,195 1084 787 1076 462 16,INGLƒS AVANZADO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) TEC.EXP.ORAL Y ESCR. TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) MOD:EXTENS.RURAL Y COOPERAT. LOGêSTICA,ICHE02675 FIEC01776 FIEC01552 FIEC00075 FIEC00745 FIEC01578
348,2004,2T,1350 787 463 1076 462 1853,CULTIVO DE PLANCTON TEC.EXP.ORAL Y ESCR. MARKETING ESTRATEGICO TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) MOD:EXTENS.RURAL Y COOPERAT. PROTECCIONES ELECTRICA (1998),FIEC04390 FIEC01552 FIEC03319 FIEC00075 FIEC00745 FIEC05561
348,2005,1T,1567 227 388 292 1293 631,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) INGENIERêA SANITARIA II TEORêA DEL ARTE AUDIT. SIST. INFORMATICO I RECUPERACION MEJORADA,FIEC03459 FIEC05553 FIEC05579 FIEC01099 FIEC03079 ICHE03541
348,2005,2T,84 18 1638 15,SISTEMAS DISTRIBUIDOS DISE„O PARA MANUFACTURA INGLƒS AVANZADO A PRODUCCIîN II (1997),ICHE02089 FIEC02097 FIEC03046 FIEC05546
348,2006,1T,275 807 1639 15,TEORêA DEL ARTE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B PRODUCCIîN II (1997),ICHE02709 FIEC01545 FIEC03053 FIEC05546
350,2000,1T,580 898 137 148 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216
350,2000,2T,138 65 416 428 722 193,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I INGLƒS AVANZADO B,ICF00489 ICHE00877 ICM00604 ICM00646 ICM00901 ICQ00018
350,2001,1T,297 147 643 788 397,PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA ECOL.EDUC.AMB. INGENIERêA SANITARIA II,ICM00158 ICM00166 ICM00653 FIEC03012 ICHE01065
350,2001,2T,172 197 1084 1568 144,INGLƒS BçSICO B INGLƒS BçSICO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) SISTEMAS DE INFORMACIîN EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICHE01438 FIEC01735 FIEC01776 FIEC05066 FIEC03426
350,2002,1T,461 899 787 1076 216 328,ADM. RURAL Y COMERCIALIZACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS TEC.EXP.ORAL Y ESCR. TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) INGLƒS AVANZADO A TEORêA DEL ARTE,FIEC00299 FIEC04374 FIEC01552 FIEC00075 FIEC01800 FIEC04382
350,2002,2T,463 1567 462 292 1060 16,MARKETING ESTRATEGICO ECOLOGêA Y EDUCACIîN AMBIENTAL (B) MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE DIBUJO ARTêSTICO LOGêSTICA,FIEC03319 FIEC03459 FIEC00745 FIEC01099 FIEC03061 FIEC01578
350,2003,1T,195 276 1638 1255 460 1293,INGLƒS AVANZADO B TEORêA DEL ARTE INGLƒS AVANZADO A LABORATORIO DE CONTROLES  INDUSTRIALES ELƒCTRICOS MOD:EXTENS.RURAL Y COOPERAT. AUDIT. SIST. INFORMATICO I,ICHE02675 ICHE01693 FIEC03046 FIEC02121 FIEC00679 FIEC03079
350,2003,2T,18 155 1639 1785 986,DISE„O PARA MANUFACTURA QUêMICA ORGçNICA II INGLƒS BçSICO B ANçLISIS NUMƒRICO (F) GEOGRAFêA FêSICA Y AMBIENTAL,FIEC02097 FIEC02105 FIEC03053 FIEC04275 FIEC05355
350,2004,1T,84 1350 807 531,SISTEMAS DISTRIBUIDOS CULTIVO DE PLANCTON ECOLOGêA Y EDUCACIîN AMBIENTAL (B) FUNDAMENTOS DE AUDITORêA,ICHE02089 FIEC04390 FIEC01545 ICHE01420
350,2004,2T,275 1372 15,TEORêA DEL ARTE FISIOLOG.CRUST.MOLUSCOS PRODUCCIîN II (1997),ICHE02709 ICHE03533 FIEC05546
351,2000,1T,580 898 137 148 426 722,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216 ICM00901
351,2000,2T,65 416 428 193 788,INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B ECOL.EDUC.AMB.,ICHE00877 ICM00604 ICM00646 ICQ00018 FIEC03012
351,2001,1T,168 297 147 643 1568,INGLƒS BçSICO A PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA SISTEMAS DE INFORMACIîN,ICHE00885 ICM00158 ICM00166 ICM00653 FIEC05066
351,2001,2T,172 1084 899 787 397 109,INGLƒS BçSICO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) COMUNICACIîN Y PRESENTACIONES EFECTIVAS TEC.EXP.ORAL Y ESCR. INGENIERêA SANITARIA II AEROGRAFêA,ICHE01438 FIEC01776 FIEC04374 FIEC01552 ICHE01065 FIEC01180
351,2002,1T,138 195 1567 276 1060,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS AVANZADO B ECOLOGêA Y EDUCACIîN AMBIENTAL (B) TEORêA DEL ARTE DIBUJO ARTêSTICO,ICF00489 ICHE02675 FIEC03459 ICHE01693 FIEC03061
351,2002,2T,197 281 84 1638 1255 531,INGLƒS BçSICO B TEORêA DEL ARTE SISTEMAS DISTRIBUIDOS INGLƒS AVANZADO A LABORATORIO DE CONTROLES  INDUSTRIALES ELƒCTRICOS FUNDAMENTOS DE AUDITORêA,FIEC01735 ICHE01537 ICHE02089 FIEC03046 FIEC02121 ICHE01420
351,2003,1T,461 62 275 155 1639 1913,ADM. RURAL Y COMERCIALIZACIîN INVESTIGACIîN DE OPERACIONES I TEORêA DEL ARTE QUêMICA ORGçNICA II INGLƒS BçSICO B OLEOHIDRAULICA,FIEC00299 ICHE01966 ICHE02709 FIEC02105 FIEC03053 FIEC04333
351,2003,2T,1350 463 154 986 399 2092,CULTIVO DE PLANCTON MARKETING ESTRATEGICO DISE„O Y CONTROL DE EMPAQUE GEOGRAFêA FêSICA Y AMBIENTAL INGENIERêA SANITARIA II DIBUJO TECNICO,FIEC04390 FIEC03319 FIEC05306 FIEC05355 ICHE01545 FIEC03368
351,2004,1T,100 18 807 156,TƒCNICAS DE IMPRESIîN DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) LAB.DE QUêMICA ORGçNICA II,ICHE01982 FIEC02097 FIEC01545 FIEC05322
352,2000,1T,898 137 148 426 722,EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04358 ICF00463 ICF00471 ICM00216 ICM00901
352,2000,2T,898 65 416 428 722,EDUCACIîN MUSICAL INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04358 ICHE00877 ICM00604 ICM00646 ICM00901
352,2001,1T,580 138 168 193 397,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A INGLƒS AVANZADO B INGENIERêA SANITARIA II,FIEC04341 ICF00489 ICHE00885 ICQ00018 ICHE01065
352,2001,2T,147 197 788 144,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B ECOL.EDUC.AMB. EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICM00166 FIEC01735 FIEC03012 FIEC03426
352,2002,1T,297 461 1568 1076 216 328,PATRIMONIO CULTURAL PREHISPçNICO ADM. RURAL Y COMERCIALIZACIîN SISTEMAS DE INFORMACIîN TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) INGLƒS AVANZADO A TEORêA DEL ARTE,ICM00158 FIEC00299 FIEC05066 FIEC00075 FIEC01800 FIEC04382
352,2002,2T,1350 1568 462 292 16,CULTIVO DE PLANCTON SISTEMAS DE INFORMACIîN MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE LOGêSTICA,FIEC04390 FIEC05066 FIEC00745 FIEC01099 FIEC01578
352,2003,1T,297 147 787 463 1293,PATRIMONIO CULTURAL PREHISPçNICO TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA TEC.EXP.ORAL Y ESCR. MARKETING ESTRATEGICO AUDIT. SIST. INFORMATICO I,ICM00158 ICM00166 FIEC01552 FIEC03319 FIEC03079
352,2003,2T,1084 1567 1060 460,TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) ECOLOGêA Y EDUCACIîN AMBIENTAL (B) DIBUJO ARTêSTICO MOD:EXTENS.RURAL Y COOPERAT.,FIEC01776 FIEC03459 FIEC03061 FIEC00679
352,2004,1T,18 227 1638 1785,DISE„O PARA MANUFACTURA CONTABILIDAD I (1998-3) INGLƒS AVANZADO A ANçLISIS NUMƒRICO (F),FIEC02097 FIEC05553 FIEC03046 FIEC04275
352,2004,2T,195 1372 155 1639 986,INGLƒS AVANZADO B FISIOLOG.CRUST.MOLUSCOS QUêMICA ORGçNICA II INGLƒS BçSICO B GEOGRAFêA FêSICA Y AMBIENTAL,ICHE02675 ICHE03533 FIEC02105 FIEC03053 FIEC05355
352,2005,1T,84 276 807 399,SISTEMAS DISTRIBUIDOS TEORêA DEL ARTE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGENIERêA SANITARIA II,ICHE02089 ICHE01693 FIEC01545 ICHE01545
353,2000,1T,580 137 148 426,DERECHO II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 ICF00463 ICF00471 ICM00216
353,2000,2T,580 898 426 416 722,DERECHO II EDUCACIîN MUSICAL COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 FIEC04358 ICM00216 ICM00604 ICM00901
